Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Administrative,Informational,ProductRelated,Administrative Informational,Administrative ProductRelated,Informational ProductRelated,log_PageValues,BounceRates_bin,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.5007123800335163,256459.5,0.004938272,0.029938272,0.1290339469930356,0.0,2,2,8,1,Returning_Visitor,True,True,-0.6969929641233985,-0.39647790101721353,0.5007123800335163,0.0,0.0,0.0,2.228413050510941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.21881399626268455,10881.9333326,0.0,0.004545455,1.9606004934687953,0.0,2,2,1,2,New_Visitor,False,True,-0.6969929641233985,-0.39647790101721353,-0.21881399626268455,0.0,0.0,0.0,3.767992518726313,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.711449058616461,101.8511111,2.7528682220571903,161.9666667,0.45574198151500367,30740.018727600003,0.0,0.011448413,0.11650555665481324,0.0,2,2,3,3,Returning_Visitor,False,False,1.711449058616461,2.7528682220571903,0.45574198151500367,32.0,416.0,208.0,2.203040540453759,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4103938057739784,405.55,0.3908586297513874,23.53333333,-0.24129919552194085,11948.229999300002,0.0,0.001282051,-0.31717784430961626,0.0,3,2,6,20,Returning_Visitor,True,False,1.4103938057739784,0.3908586297513874,-0.24129919552194085,7.0,147.0,21.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20617279440404881,75.4,-0.39647790101721353,0.0,-0.3087547932997097,18925.56,0.00952381,0.019047619,-0.31717784430961626,0.0,2,5,2,2,New_Visitor,False,False,0.20617279440404881,-0.39647790101721353,-0.3087547932997097,0.0,54.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20617279440404881,75.6,-0.39647790101721353,0.0,2.029705929662943,201979.53999999998,0.0,0.0064,0.6035232380042608,0.0,2,10,4,3,Returning_Visitor,False,True,0.20617279440404881,-0.39647790101721353,2.029705929662943,0.0,366.0,0.0,2.8956514844671295,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.109338552931496,85.96666667,0.3908586297513874,2.0,0.9953867637371543,111279.930968,0.009803094,0.01785746,-0.31717784430961626,0.0,3,2,8,4,Returning_Visitor,False,False,1.109338552931496,0.3908586297513874,0.9953867637371543,6.0,456.0,76.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.711449058616461,192.4333333,1.1781951605199883,53.4,0.2983455867002097,61779.38571,0.004166667,0.00625,-0.31717784430961626,0.0,4,1,1,3,New_Visitor,False,False,1.711449058616461,1.1781951605199883,0.2983455867002097,16.0,360.0,90.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8082833000890136,136.1,-0.39647790101721353,0.0,0.2983455867002097,64116.219915,0.0,0.008333333,0.23178409739426878,0.0,2,2,6,2,Returning_Visitor,True,True,0.8082833000890136,-0.39647790101721353,0.2983455867002097,0.0,225.0,0.0,2.415284263233725,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.09488245843843363,40.2,1.1781951605199883,26.1,-0.48863638737375986,1867.0,0.0,0.021428571,-0.31717784430961626,0.0,2,2,3,3,New_Visitor,False,False,-0.09488245843843363,1.1781951605199883,-0.48863638737375986,4.0,20.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8082833000890136,473.1666667,1.1781951605199883,195.4,1.782368737811124,446532.148428,0.003571429,0.012351425,-0.31717784430961626,0.0,3,2,9,5,Returning_Visitor,False,False,0.8082833000890136,1.1781951605199883,1.782368737811124,10.0,555.0,222.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.3312399925589659,22759.6,0.058823529,0.094117647,-0.31717784430961626,0.0,2,2,3,13,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.3312399925589659,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5072280472465313,341.6,-0.39647790101721353,0.0,-0.6460327821885538,231.0,0.0,0.022222222,-0.31717784430961626,0.0,3,2,8,2,New_Visitor,True,False,0.5072280472465313,-0.39647790101721353,-0.6460327821885538,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.09488245843843363,25.2,-0.39647790101721353,0.0,-0.42118078959599103,3100.9333329,0.0,0.009375,1.6595734765277697,0.0,2,2,1,20,Returning_Visitor,False,True,-0.09488245843843363,-0.39647790101721353,-0.42118078959599103,0.0,26.0,0.0,3.6297580501336046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,3.540204752825791,924.0,0.2983455867002097,143918.400015,0.004,0.016363636,1.428744496512412,0.0,2,6,4,2,Returning_Visitor,False,True,-0.6969929641233985,3.540204752825791,0.2983455867002097,0.0,0.0,225.0,3.509086706385396,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.6805939741075664,116256.406646,0.003278689,0.027868852,0.3675429589908461,0.0,2,4,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.6805939741075664,0.0,0.0,0.0,2.6183938193513643,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.39593771128091604,41.4,-0.39647790101721353,0.0,-0.03893240218863437,20538.0,0.019354839,0.041935484,-0.31717784430961626,0.0,2,2,5,1,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.03893240218863437,0.0,30.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20617279440404881,79.93333333,-0.39647790101721353,0.0,-0.3312399925589659,5930.450000000001,0.0,0.023684211,-0.31717784430961626,0.0,2,2,1,20,Returning_Visitor,False,False,0.20617279440404881,-0.39647790101721353,-0.3312399925589659,0.0,51.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.08390280070714692,8939.7600012,0.042857143,0.09265873,-0.31717784430961626,0.0,2,2,1,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.08390280070714692,0.0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.109338552931496,202.4,0.3908586297513874,0.0,-0.21881399626268455,44133.026674,0.007142857,0.032738095,0.1164913030728644,0.0,6,5,4,2,Returning_Visitor,False,False,1.109338552931496,0.3908586297513874,-0.21881399626268455,6.0,132.0,22.0,2.2030113043332933,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.66851798144781,24.0,0.0,0.1,-0.31717784430961626,0.0,1,1,1,4,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.66851798144781,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.9504163652186418,84838.709552,0.021621622,0.031306306,-0.2951913574395165,0.0,2,2,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.9504163652186418,0.0,0.0,0.0,0.34233937127625885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.711449058616461,134.3733333,1.9655316912885894,256.75,0.18591959040392836,70944.40608,0.004255319,0.008355899,0.40937871761990224,0.0,1,1,8,2,Returning_Visitor,True,True,1.711449058616461,1.9655316912885894,0.18591959040392836,24.0,320.0,120.0,2.6734913555251794,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.45574198151500367,63341.2,0.001282051,0.030448718,-0.31717784430961626,0.0,2,2,3,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.45574198151500367,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.11846399262615954,160556.566679,0.009009009,0.036036036,0.41867510232695926,0.0,2,2,4,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.11846399262615954,0.0,0.0,0.0,2.6853330904223696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.09488245843843363,20.2,-0.39647790101721353,0.0,0.2983455867002097,26142.107143499998,0.004444444,0.005,-0.31717784430961626,0.0,2,2,1,2,New_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,0.2983455867002097,0.0,90.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5072280472465313,93.6,-0.39647790101721353,0.0,-0.5336067858922724,555.2,0.090909091,0.103030303,-0.31717784430961626,0.0,2,2,1,3,Returning_Visitor,False,False,0.5072280472465313,-0.39647790101721353,-0.5336067858922724,0.0,32.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.5007123800335163,140027.4,0.018181818,0.039393939,-0.31717784430961626,0.0,2,2,1,3,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.5007123800335163,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09488245843843363,168.4,-0.39647790101721353,0.0,-0.48863638737375986,2080.0,0.0,0.008333333,-0.31717784430961626,0.0,3,2,5,2,New_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.48863638737375986,0.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.109338552931496,109.6,-0.39647790101721353,0.0,-0.3312399925589659,8416.7,0.0,0.01,-0.31717784430961626,0.0,2,4,8,2,New_Visitor,False,False,1.109338552931496,-0.39647790101721353,-0.3312399925589659,0.0,102.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8082833000890136,56.73333333,0.3908586297513874,14.6,0.11846399262615954,41587.753321,0.000696864,0.022648084,-0.31717784430961626,0.0,2,2,3,2,Returning_Visitor,False,False,0.8082833000890136,0.3908586297513874,0.11846399262615954,5.0,185.0,37.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.711449058616461,111.93,-0.39647790101721353,0.0,-0.42118078959599103,11190.01,0.020952381,0.056017316,-0.31717784430961626,0.0,1,1,1,2,Returning_Visitor,False,False,1.711449058616461,-0.39647790101721353,-0.42118078959599103,0.0,104.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.568167977811285,123345.72,0.039285714,0.061313776,-0.31717784430961626,0.0,3,2,6,3,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.568167977811285,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39593771128091604,28.2,-0.39647790101721353,0.0,-0.26378439478119714,13591.333334,0.0,0.006349206,-0.31717784430961626,0.0,2,2,2,3,New_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.26378439478119714,0.0,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5072280472465313,338.0,-0.39647790101721353,0.0,-0.5111215866330161,6522.84,0.0,0.022380952,-0.31717784430961626,0.0,3,2,2,4,Returning_Visitor,True,False,0.5072280472465313,-0.39647790101721353,-0.5111215866330161,0.0,36.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.09488245843843363,180.9,-0.39647790101721353,0.0,-0.12887319922565946,26781.559999999998,0.0,0.005952381,-0.31717784430961626,0.0,3,2,6,2,New_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.12887319922565946,0.0,52.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.03893240218863437,21524.000001,0.006666667,0.02,-0.31717784430961626,0.0,2,5,1,3,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.03893240218863437,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3135595643014257,337.9,0.3908586297513874,6.0,2.0521911289221992,294741.512088,0.000902151,0.008565782,-0.21201914877543515,0.0,2,2,1,2,Returning_Visitor,False,False,2.3135595643014257,0.3908586297513874,2.0521911289221992,10.0,1230.0,123.0,1.0826703512290303,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5072280472465313,130.3,1.1781951605199883,5.0,0.9504163652186418,140855.30000000002,0.005,0.019107143,-0.31717784430961626,0.0,2,2,9,13,Returning_Visitor,False,False,0.5072280472465313,1.1781951605199883,0.9504163652186418,8.0,296.0,148.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39593771128091604,0.0,-0.39647790101721353,0.0,-0.39869559033673474,7050.8666662,0.013333333,0.033333333,-0.31717784430961626,0.0,2,2,9,2,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,-0.39869559033673474,0.0,14.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.20617279440404881,48.35,1.1781951605199883,358.6,0.073493594107647,23669.3333345,0.005128205,0.013675214,-0.31717784430961626,0.0,2,2,2,2,New_Visitor,False,False,0.20617279440404881,1.1781951605199883,0.073493594107647,6.0,105.0,70.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.21881399626268455,7416.200000000001,0.0,0.027272727,-0.31717784430961626,0.0,2,4,1,3,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.21881399626268455,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09488245843843363,30.2,-0.39647790101721353,0.0,-0.06141760144789064,18279.4733343,0.006666667,0.023333333,-0.31717784430961626,0.0,2,2,6,1,Returning_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.06141760144789064,0.0,58.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20617279440404881,177.88,-0.39647790101721353,0.0,-0.44366598885524733,3739.3599996000003,0.05,0.052380952,-0.31717784430961626,0.0,3,2,2,13,Returning_Visitor,False,False,0.20617279440404881,-0.39647790101721353,-0.44366598885524733,0.0,36.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4103938057739784,234.4333333,-0.39647790101721353,0.0,1.1977535570704607,573188.8946,0.013768116,0.033907028,-0.31717784430961626,0.0,2,2,8,13,Returning_Visitor,False,False,1.4103938057739784,-0.39647790101721353,1.1977535570704607,0.0,595.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.3135595643014257,380.4333333,-0.39647790101721353,0.0,0.1634343911446721,59522.319986999995,0.004651163,0.014728682,-0.31717784430961626,0.0,2,6,5,2,Returning_Visitor,False,False,2.3135595643014257,-0.39647790101721353,0.1634343911446721,0.0,390.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.109338552931496,102.4,1.1781951605199883,44.4,0.02852319558913445,22714.3714281,0.0,0.022222222,-0.31717784430961626,0.0,2,2,3,3,Returning_Visitor,False,False,1.109338552931496,1.1781951605199883,0.02852319558913445,12.0,198.0,66.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.39593771128091604,149.2,-0.39647790101721353,0.0,-0.42118078959599103,3536.1083329000003,0.0,0.014285714,4.1002517986438,0.0,1,1,1,20,Returning_Visitor,False,True,-0.39593771128091604,-0.39647790101721353,-0.42118078959599103,0.0,13.0,0.0,4.419098839512159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,0.3433159852187223,54216.38,0.003140097,0.039979296,-0.31717784430961626,0.0,1,1,6,2,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,0.3433159852187223,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39593771128091604,122.0,-0.39647790101721353,0.0,0.8829607674408729,77878.25436199999,0.0,0.003014129,-0.31717784430961626,0.0,3,2,1,6,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,0.8829607674408729,0.0,71.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.8188358285138375,382.3466667,1.1781951605199883,21.6,0.006037996329878177,54988.408896,0.004761905,0.01038961,-0.31717784430961626,0.0,3,2,1,2,Returning_Visitor,True,False,3.8188358285138375,1.1781951605199883,0.006037996329878177,30.0,480.0,64.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.109338552931496,266.7,-0.39647790101721353,0.0,-0.3087547932997097,15174.3000006,0.0,0.015151515,0.196753559525266,0.0,2,2,1,4,Returning_Visitor,False,False,1.109338552931496,-0.39647790101721353,-0.3087547932997097,0.0,108.0,0.0,2.355416196416932,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5072280472465313,504.3,-0.39647790101721353,0.0,-0.6460327821885538,21.0,0.05,0.0625,-0.31717784430961626,0.0,3,2,3,3,Returning_Visitor,False,False,0.5072280472465313,-0.39647790101721353,-0.6460327821885538,0.0,12.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.44366598885524733,12146.400000000001,0.0,0.033333333,-0.31717784430961626,0.0,2,2,7,4,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.44366598885524733,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39593771128091604,23.2,-0.39647790101721353,0.0,-0.6235475829292975,209.6,0.0,0.02,-0.31717784430961626,0.0,2,4,2,1,New_Visitor,False,True,-0.39593771128091604,-0.39647790101721353,-0.6235475829292975,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.39593771128091604,82.6,-0.39647790101721353,0.0,-0.08390280070714692,38503.733324,0.0,0.020689655,-0.05764372933700182,0.0,4,1,3,20,Returning_Visitor,False,True,-0.39593771128091604,-0.39647790101721353,-0.08390280070714692,0.0,28.0,0.0,1.761119374937579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0125043114589434,87.8,0.3908586297513874,12.0,1.9847355311444304,241987.72812,0.006451613,0.012613585,1.482278594821788,0.0,2,2,7,13,Returning_Visitor,False,True,2.0125043114589434,0.3908586297513874,1.9847355311444304,9.0,1080.0,120.0,3.538397722457387,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,1,8,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.20617279440404881,250.8,1.1781951605199883,270.6,-0.26378439478119714,28488.0,0.0,0.0,1.3912101688888536,0.0,2,2,5,5,New_Visitor,False,True,0.20617279440404881,1.1781951605199883,-0.26378439478119714,6.0,60.0,40.0,3.4880112094735645,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8082833000890136,170.8333333,-0.39647790101721353,0.0,1.0628423615149232,94287.85658800001,0.0,0.002821869,-0.31717784430961626,0.0,4,1,1,2,Returning_Visitor,True,False,0.8082833000890136,-0.39647790101721353,1.0628423615149232,0.0,395.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8082833000890136,256.1,1.1781951605199883,99.7,-0.6235475829292975,1669.6,0.0,0.01,-0.31717784430961626,0.0,1,1,6,2,New_Visitor,False,False,0.8082833000890136,1.1781951605199883,-0.6235475829292975,10.0,20.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.4103938057739784,312.8,0.3908586297513874,4.0,2.7717175052183998,368119.840515,0.025906525,0.039077841,-0.31717784430961626,0.0,3,2,4,13,Returning_Visitor,False,False,1.4103938057739784,0.3908586297513874,2.7717175052183998,7.0,1085.0,155.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.109338552931496,259.1833333,-0.39647790101721353,0.0,0.5007123800335163,42375.651427799996,0.004511278,0.018114342,-0.31717784430961626,0.0,3,2,3,2,Returning_Visitor,False,False,1.109338552931496,-0.39647790101721353,0.5007123800335163,0.0,324.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.4103938057739784,301.0777778,-0.39647790101721353,0.0,-0.10638799996640319,41527.531575,0.013333333,0.036382031,0.2836881286135183,0.0,3,2,3,2,Returning_Visitor,False,False,1.4103938057739784,-0.39647790101721353,-0.10638799996640319,0.0,189.0,0.0,2.497879576309784,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.39593771128091604,106.3,-0.39647790101721353,0.0,0.006037996329878177,74596.8,0.03125,0.048958333,-0.31717784430961626,0.0,3,2,4,1,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,0.006037996329878177,0.0,32.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8082833000890136,116.2,-0.39647790101721353,0.0,0.14094919188541583,40167.26665400001,0.030769231,0.05,-0.31717784430961626,0.0,1,8,1,1,Returning_Visitor,False,False,0.8082833000890136,-0.39647790101721353,0.14094919188541583,0.0,190.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.09488245843843363,39.4,-0.39647790101721353,0.0,0.6805939741075664,125348.35907399999,0.003076923,0.015641026,-0.31717784430961626,0.0,2,2,1,4,Returning_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,0.6805939741075664,0.0,124.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,2,2,1,1,Returning_Visitor,False,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8082833000890136,81.2,-0.39647790101721353,0.0,-0.19632879700342828,6207.7418185999995,0.0,0.008,-0.31717784430961626,0.0,1,1,3,2,New_Visitor,False,False,0.8082833000890136,-0.39647790101721353,-0.19632879700342828,0.0,115.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.20617279440404881,41.3,-0.39647790101721353,0.0,-0.6235475829292975,223.6,0.0,0.014285714,-0.31717784430961626,0.0,3,2,8,2,New_Visitor,False,False,0.20617279440404881,-0.39647790101721353,-0.6235475829292975,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2.9156700699863904,98.85,0.3908586297513874,129.0,-0.6010623836700413,110.25,0.0,0.015384615,-0.31717784430961626,0.0,2,2,1,4,Returning_Visitor,False,False,2.9156700699863904,0.3908586297513874,-0.6010623836700413,12.0,60.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.39593771128091604,30.7,-0.39647790101721353,0.0,0.02852319558913445,37894.999989,0.0,0.020833333,-0.31717784430961626,0.0,2,5,6,1,Returning_Visitor,False,False,-0.39593771128091604,-0.39647790101721353,0.02852319558913445,0.0,33.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.09488245843843363,61.5,-0.39647790101721353,0.0,-0.578577184410785,594.0,0.0,0.008333333,-0.31717784430961626,0.0,1,1,6,3,Returning_Visitor,False,False,-0.09488245843843363,-0.39647790101721353,-0.578577184410785,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.21881399626268455,12367.666667399999,0.018181818,0.053030303,-0.31717784430961626,0.0,2,2,3,3,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.21881399626268455,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
-0.39593771128091604,38.2,0.3908586297513874,9.0,-0.24129919552194085,27100.5,0.0,0.0,4.321177540656133,0.0,2,2,9,2,New_Visitor,False,True,-0.39593771128091604,0.3908586297513874,-0.24129919552194085,1.0,21.0,21.0,4.46732682767293,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6969929641233985,0.0,0.3908586297513874,0.0,-0.26378439478119714,11630.0,0.015,0.051666667,-0.31717784430961626,0.0,2,2,1,1,Returning_Visitor,False,False,-0.6969929641233985,0.3908586297513874,-0.26378439478119714,0.0,0.0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.8188358285138375,831.6222222,-0.39647790101721353,0.0,-0.19632879700342828,19441.4144447,0.0,0.011944444,-0.23458599780721792,0.0,2,2,7,20,Returning_Visitor,True,False,3.8188358285138375,-0.39647790101721353,-0.19632879700342828,0.0,345.0,0.0,0.9296172480832561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-0.6969929641233985,0.0,-0.39647790101721353,0.0,-0.6910031807070663,0.0,0.2,0.2,-0.31717784430961626,0.0,1,1,3,4,Returning_Visitor,True,False,-0.6969929641233985,-0.39647790101721353,-0.6910031807070663,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
