Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,OperatingSystems,Browser,Region,TrafficType,Weekend,Month_Aug,Month_Dec,Month_Feb,Month_Jul,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Other,VisitorType_Returning_Visitor
0,-0.46001930761763143,0,-0.24625722697292296,18,-0.26096718836679217,0.006666667,0.044938272,0.0,0.0,1,8,1,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.3958531466147115,0.0,0.018181818,17.29676376,0.0,2,2,5,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.14224521193618048,1,-0.1458464004579577,24,-0.012063305978010903,0.0,0.005128205,0.0,0.0,2,2,8,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3,0.5541533381742333,0,-0.24625722697292296,12,0.11957010750514134,0.0,0.013333333,27.75904925,0.0,2,2,2,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.36192978394483405,0.0,0.014285714,0.0,0.0,3,2,1,11,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,-0.31240084473014884,0,-0.24625722697292296,13,-0.5604426685940233,0.0,0.026666667,0.0,0.0,1,2,1,5,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,12,-0.03207348810470129,0.009090909,0.048484848,0.0,0.0,3,2,8,10,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0.9457366652994256,0,-0.24625722697292296,66,0.6769135034576059,0.015277778,0.041369048,13.99708333,0.0,2,2,6,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,47,-0.032559720422457965,0.041843972,0.055319149,0.0,0.0,3,2,3,13,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.5230375377245526,0.0,0.033333333,0.0,0.0,4,1,2,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
12,0.8091050727413549,1,-0.24625722697292296,129,1.1253103479608582,0.001428571,0.018456829,1.03529974,0.0,2,4,1,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,2,0.3512579026407789,42,0.8103190589924205,0.004545455,0.025151515,0.0,0.0,2,2,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,-0.0872169553957298,2,0.602284968928192,204,4.134597112864014,0.004807692,0.015384615,0.0,0.4,2,2,7,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.6131641065326086,0.0,0.066666667,0.0,0.0,2,2,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,15,-0.3194713136682065,0.0,0.014285714,92.9394993,0.0,1,8,3,11,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.42621355275790257,0,-0.24625722697292296,18,-0.45179587134015,0.0,0.00625,0.0,0.0,1,1,5,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.5185398920152733,0.0,0.0,28.80119616,0.0,1,1,1,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.46001930761763143,3,3.077199706973111,84,1.3935981161771662,0.004909561,0.02088789,10.21229767,0.0,2,4,1,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,-0.023361640679467426,0,-0.24625722697292296,35,0.6831303268556435,0.01025641,0.012576313,0.0,0.0,2,2,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4,1.8894806551335217,0,-0.24625722697292296,3,-0.44932129791911957,0.0,0.04,0.0,0.0,2,2,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0.2759601471410482,0,-0.24625722697292296,20,-0.2603854465276406,0.0,0.007222222,0.0,0.0,4,1,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6,-0.011154006961339941,4,1.3094034655124547,112,1.2239314834132595,0.008403361,0.021415475,0.0,0.0,2,4,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.37691349358746473,0,-0.24625722697292296,32,-0.19148087725731155,0.012903226,0.028602151,13.91276554,0.0,2,2,6,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,0.3052952003628018,18,-0.3316705265155641,0.0,0.015686275,0.0,0.0,4,1,1,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,0.09214135509127273,0,-0.24625722697292296,39,0.7027850961606463,0.005263158,0.005668016,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,34,-0.07131167616709204,0.018627451,0.027103099,0.0,0.0,3,2,7,1,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.5819491808710895,4,1.7159966010484056,70,1.4514822727938947,0.006,0.014539683,32.09724943,0.0,3,2,1,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,-0.09660744287554654,0,-0.24625722697292296,52,0.4759769012574468,0.0,0.011965812,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,1.004896736303951,0,-0.24625722697292296,11,-0.5255555246970076,0.0,0.008333333,0.0,0.0,2,2,9,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.44311643018776703,0,-0.24625722697292296,11,-0.08351856712086042,0.005555556,0.025,0.0,0.0,3,2,1,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.3405723071132562,0,-0.24625722697292296,41,0.31360444822429906,0.0,0.012195122,0.0,0.0,2,2,3,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.34568451653923893,4,0.09315965138752304,16,-0.45492164829303056,0.0,0.003333333,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,2,2.048342294443009,4,-0.5953211297599155,0.0,0.033333333,0.0,0.0,3,3,2,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,-0.23918604200708035,93,1.6242342537115733,0.021112782,0.034077383,0.0,1.0,3,2,1,5,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.44907378348524285,0,-0.24625722697292296,18,-0.49756245555857614,0.0,0.03015873,0.0,0.0,1,1,1,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,-0.3642363355150664,0,-0.24625722697292296,20,0.10869500852324442,0.012698413,0.044761905,32.578313,0.0,3,3,1,10,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.5120973183894707,0.0,0.011111111,0.0,0.0,1,1,1,3,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.2136129166588334,0,-0.24625722697292296,19,-0.5459946329180742,0.0,0.003741497,0.0,0.0,1,1,6,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.6024843686102667,0.057142857,0.1,0.0,0.0,3,2,1,3,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,5,-0.5248609076137329,0.0,0.01,0.0,0.0,4,2,1,3,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.13604749021189685,0,-0.24625722697292296,37,0.03264528922169417,0.014197531,0.012037037,0.0,0.0,1,1,4,1,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,42,0.3568715689807818,0.02195122,0.040859466,0.0,0.0,1,1,1,13,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.15237248739546688,0.0,0.028571429,0.0,0.0,2,2,2,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,2.4247384404125616,0,-0.24625722697292296,5,-0.46104296149242163,0.0,0.06,0.0,0.6,1,1,1,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.00026104152531942646,0,-0.24625722697292296,13,-0.39753759306639835,0.0,0.0125,0.0,0.0,1,1,5,5,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5,0.0977756475678942,0,-0.24625722697292296,35,-0.33028129229691844,0.0,0.018918919,9.597405405,0.6,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
9,2.3411631021971533,0,-0.24625722697292296,20,-0.019179658174069008,0.012121212,0.023484848,0.0,0.0,3,2,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.6028143117313342,0.085714286,0.092857143,0.0,0.0,1,1,9,3,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.8640394243884142,0,-0.24625722697292296,3,-0.5623181347657517,0.0,0.025,0.0,0.0,2,2,1,2,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,2,0.7419408720035839,141,1.7509353422422993,0.002944942,0.02119383,0.0,0.0,2,5,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
13,1.727776461054486,8,2.7024269037834516,67,2.7490127524801746,0.00375,0.01725,24.27165,0.0,2,2,4,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8,0.6404519181289621,0,-0.24625722697292296,54,-0.07451459312746705,0.0,0.019047619,54.24886418,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,2.3984450753338518,2,1.7808157968043359,114,1.2550128163781085,0.004093567,0.013535432,0.0,0.0,3,2,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,32,-0.05100180444445316,0.00125,0.019375,0.0,0.0,2,2,1,2,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.1997801045141553,0.0,0.066666667,0.0,0.0,2,2,3,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2,-0.34169916560858055,0,-0.24625722697292296,25,-0.48389412754336464,0.0,0.007692308,77.4579855,0.0,2,2,7,2,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.6071156874544752,4,0.6783709191606587,93,1.3804719482875518,0.037525773,0.06218704,7.542144271,0.0,2,2,1,1,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.21985198474916912,0,-0.24625722697292296,8,-0.4925091161514192,0.0,0.01,0.0,0.0,2,7,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6287929912970114,0.2,0.2,0.0,0.0,2,2,1,20,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.4374821377111455,0,-0.24625722697292296,4,-0.5501276046495174,0.0,0.08,0.0,1.0,2,2,3,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.5443970135692364,0.0,0.05,0.0,0.0,2,4,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.2459161935060155,0,-0.24625722697292296,77,0.012153981775825374,0.0,0.003492063,79.0,0.6,2,4,4,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.4345606845478823,0.0,0.0125,0.0,0.0,1,1,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.37550492046830936,0,-0.24625722697292296,3,-0.6178527719619294,0.0,0.05,0.0,0.0,3,2,4,8,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.3614191892767557,0,-0.24625722697292296,15,-0.2066394484003419,0.0,0.020512821,0.0,0.0,2,2,3,11,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,0.5784934816732381,0,-0.24625722697292296,8,-0.5437614389221507,0.0,0.018181818,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,23,-0.5175674280570116,0.1,0.121212121,0.0,0.8,2,2,7,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.3510896530883973,0,-0.24625722697292296,28,-0.2584361773237001,0.006451613,0.012903226,0.0,0.0,2,2,8,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.4949932671697079,0,-0.24625722697292296,50,0.18282367740583683,0.003773585,0.013207547,0.0,0.0,1,1,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.5938884819898452,0.1,0.133333333,0.0,0.0,3,3,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,55,-0.17420517112259631,0.0,0.001212121,0.0,0.0,2,4,1,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.5954513704662855,0.1,0.133333333,0.0,0.0,4,1,1,1,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.12759605149696462,1,0.4184341598162838,21,0.1260821428236425,0.0,0.022727273,53.66290909,0.0,1,1,6,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0.6583877489917306,2,0.8709899976302119,6,-0.590651070148023,0.0,0.02,0.0,0.0,1,1,1,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,22,-0.44419849681926404,0.009090909,0.057662338,0.0,0.0,1,1,7,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,1.3781686128801234,4,0.4184341598162838,128,2.008432188650051,0.000854701,0.01791847,0.0,0.0,2,5,1,3,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.004997631434079698,1,-0.24625722697292296,19,-0.28042514989847356,0.022727273,0.032424242,11.5952257,0.0,1,1,3,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,1,-0.6287929912970114,0.2,0.2,0.0,0.4,1,1,7,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
13,0.7506907166855585,0,-0.24625722697292296,41,-0.012959625124063531,0.0,0.018485839,4.465398354,0.0,2,4,3,2,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.5324148685831943,0.025,0.033333333,0.0,0.0,3,2,3,10,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,179,2.4949131343522595,0.010388889,0.038277778,0.0,0.0,2,2,8,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1.748623343217985,2,1.1196600024980503,106,1.3048154225527555,0.001754386,0.012573099,0.850509525,0.0,2,2,1,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,3,-0.40556042057879177,0.0,0.066666667,0.0,0.0,1,1,3,8,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4,-0.09040972115126296,0,-0.24625722697292296,25,-0.32881391365445073,0.0,0.007142857,0.0,0.0,2,4,2,20,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.19802470745473302,0,-0.24625722697292296,16,-0.4190062230219355,0.0,0.0125,0.0,0.0,2,4,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.39240779789817376,0,-0.24625722697292296,22,-0.18532338610708274,0.004347826,0.020289855,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.5700761395258914,0.04,0.023333333,0.0,0.0,3,2,6,11,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.4771928090823045,0.0,0.033333333,0.0,0.0,2,6,7,1,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.5025056569507267,1,0.029518986694939416,4,-0.6051760098769837,0.0,0.011111111,0.0,0.0,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,13,-0.4811000302734052,0.0,0.030769231,0.0,0.4,2,2,5,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,14,-0.4077310990356576,0.0,0.007142857,0.0,0.0,2,2,2,13,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,39,-0.012233487341322031,0.012820513,0.033333333,0.0,0.0,2,2,7,1,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,8,-0.4140694800442679,0.0,0.0125,0.0,0.0,3,2,4,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.836431391252969,0,-0.24625722697292296,7,-0.43009776965890417,0.0,0.007407407,35.25541691,0.0,1,1,3,5,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,18,-0.3819868527258176,0.0375,0.046666667,0.0,0.6,3,2,6,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.2966248257956088,0,-0.24625722697292296,20,-0.3933525250524071,0.014285714,0.020634921,0.0,0.4,3,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2,-0.2769048021274336,0,-0.24625722697292296,19,-0.40800026312742477,0.005952381,0.039104938,0.0,0.0,3,2,1,3,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,0.2029491073193047,0,-0.24625722697292296,74,0.17364089907244507,0.00617284,0.016237507,0.0,0.0,2,2,7,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,25,-0.4110478956564833,0.0,0.019230769,4.7095,1.0,2,2,9,2,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,10,-0.5068876901346697,0.022222222,0.088888889,0.0,0.4,2,5,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,3,1.8750982627798645,13,-0.3635596533410943,0.006666667,0.002222222,40.7932,0.0,3,2,7,2,True,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,-0.2278864575808268,1,0.45944703261817094,2,-0.6235833630422104,0.0,0.033333333,0.0,0.0,1,2,4,2,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,7,-0.5914920529926369,0.028571429,0.071428571,0.0,0.0,1,1,9,4,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,0.5785686053851166,1,0.5174307493380806,10,-0.3376789644187358,0.0,0.014285714,0.0,0.0,3,2,7,8,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.5563791585552785,0.0,0.1,0.0,0.8,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4,1.6911535599564465,0,-0.24625722697292296,1,-0.6125389511420325,0.0,0.04,0.0,0.0,2,4,4,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,1,-0.14726063745112622,119,0.8106331990552222,0.005367232,0.007566642,0.0,0.0,3,2,3,13,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2,-0.23802818403874548,0,-0.24625722697292296,40,-0.2778463839123472,0.0,0.014634146,23.76322043,0.0,4,2,6,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
11,1.6450650474976825,9,2.0363212800010766,191,1.2869218180917195,0.009105691,0.024303938,0.0,0.0,2,2,6,1,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,-0.17267039130993642,0,-0.24625722697292296,26,-0.3495569168396819,0.007407407,0.012345679,0.0,0.0,2,2,1,4,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,-0.40931067532803816,0,-0.24625722697292296,111,0.6485396356562529,0.0,0.015775776,2.797414715,0.4,2,2,8,3,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,6,-0.6036131214005435,0.011111111,0.075,0.0,0.0,2,2,3,6,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
3,0.02791042085778793,0,-0.24625722697292296,35,-0.31828178190072576,0.0,0.005263158,0.0,0.0,2,5,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.46001930761763143,0,-0.24625722697292296,65,0.7812425113224317,0.0,0.022692308,0.0,0.0,2,2,1,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5,-0.19791202160520058,0,-0.24625722697292296,133,0.5428077494000934,0.012077922,0.029349567,6.373770623,0.0,1,1,1,4,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2,-0.3293037221600133,0,-0.24625722697292296,11,-0.5666942224997843,0.0,0.015384615,0.0,0.0,2,2,2,2,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.29497588424964566,0,-0.24625722697292296,21,0.11598414689674098,0.0,0.00952381,0.0,0.0,1,1,2,2,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.46001930761763143,0,-0.24625722697292296,2,-0.6287929912970114,0.2,0.2,0.0,0.0,3,2,3,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
5,0.26962156810484905,0,-0.24625722697292296,33,-0.11720749667556064,0.0,0.005882353,0.0,0.0,2,5,2,4,True,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
